building_id,sensor_id,timestamp,total_kwh,hvac_kwh,lighting_kwh,plug_load_kwh,other_kwh,outdoor_temp_c,occupancy_count
BLD-HQ-01,MAIN-METER-01,2025-07-29 01:15:00,348.4,144.34,71.33,85.68,52.3,-15.3,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 01:30:00,354.11,140.15,70.47,91.54,54.75,-15.2,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 01:45:00,359.82,147.17,69.57,90.02,53.99,-15.1,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 02:00:00,365.54,141.22,73.31,90.69,53.48,-15.0,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 02:15:00,371.25,148.2,78.12,93.82,57.45,-14.9,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 02:30:00,375.71,145.41,73.31,97.35,54.67,-14.9,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 02:45:00,380.17,150.83,76.19,95.88,57.06,-14.9,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 03:00:00,384.63,156.89,77.69,92.05,56.9,-14.9,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 03:15:00,389.09,158.63,78.09,100.33,58.06,-14.9,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 03:30:00,392.91,164.09,78.62,100.87,56.52,-14.95,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 03:45:00,396.72,156.31,76.45,101.35,57.25,-15.0,1
BLD-HQ-01,MAIN-METER-01,2025-07-29 04:00:00,400.53,152.3,82.93,98.85,63.71,-15.05,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 04:15:00,404.34,161.83,77.11,96.69,63.77,-15.1,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 04:30:00,406.29,168.06,84.77,97.56,60.29,-15.05,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 04:45:00,408.25,167.91,80.75,107.49,62.77,-15.0,1
BLD-HQ-01,MAIN-METER-01,2025-07-29 05:00:00,410.21,157.23,80.94,100.08,63.13,-14.95,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 05:15:00,412.17,158.59,79.01,98.93,61.58,-14.9,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 05:30:00,413.38,170.56,81.41,103.91,59.15,-14.88,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 05:45:00,414.6,171.0,84.49,102.29,63.78,-14.85,3
BLD-HQ-01,MAIN-METER-01,2025-07-29 06:00:00,415.81,159.0,82.97,105.91,59.23,-14.82,7
BLD-HQ-01,MAIN-METER-01,2025-07-29 06:15:00,417.03,164.88,84.15,97.87,63.84,-14.8,7
BLD-HQ-01,MAIN-METER-01,2025-07-29 06:30:00,417.78,172.02,81.77,102.32,64.78,-14.92,8
BLD-HQ-01,MAIN-METER-01,2025-07-29 06:45:00,418.53,172.12,89.68,100.45,64.83,-15.05,8
BLD-HQ-01,MAIN-METER-01,2025-07-29 07:00:00,419.28,165.62,86.82,98.25,64.64,-15.18,8
BLD-HQ-01,MAIN-METER-01,2025-07-29 07:15:00,420.03,159.71,83.14,100.75,62.54,-15.3,8
BLD-HQ-01,MAIN-METER-01,2025-07-29 07:30:00,419.37,170.6,84.81,106.91,62.59,-15.42,8
BLD-HQ-01,MAIN-METER-01,2025-07-29 07:45:00,418.71,163.68,85.45,108.9,61.11,-15.55,8
BLD-HQ-01,MAIN-METER-01,2025-07-29 08:00:00,418.05,171.71,82.61,108.39,61.43,-15.68,7
BLD-HQ-01,MAIN-METER-01,2025-07-29 08:15:00,417.39,171.85,79.91,104.5,66.28,-15.8,8
BLD-HQ-01,MAIN-METER-01,2025-07-29 08:30:00,413.45,166.17,85.12,107.9,63.3,-15.92,7
BLD-HQ-01,MAIN-METER-01,2025-07-29 08:45:00,409.51,161.39,80.68,95.5,58.17,-16.05,6
BLD-HQ-01,MAIN-METER-01,2025-07-29 09:00:00,405.56,162.27,82.31,104.41,59.99,-16.18,7
BLD-HQ-01,MAIN-METER-01,2025-07-29 09:15:00,401.62,165.33,79.37,102.55,64.59,-16.3,8
BLD-HQ-01,MAIN-METER-01,2025-07-29 09:30:00,395.67,158.93,83.05,98.93,56.59,-16.45,7
BLD-HQ-01,MAIN-METER-01,2025-07-29 09:45:00,389.71,156.77,76.48,98.53,60.09,-16.6,6
BLD-HQ-01,MAIN-METER-01,2025-07-29 10:00:00,383.75,148.72,80.94,96.08,56.62,-16.75,6
BLD-HQ-01,MAIN-METER-01,2025-07-29 10:15:00,377.8,149.06,76.36,98.27,56.85,-16.9,4
BLD-HQ-01,MAIN-METER-01,2025-07-29 10:30:00,373.7,154.17,70.05,91.85,58.95,-17.0,2
BLD-HQ-01,MAIN-METER-01,2025-07-29 10:45:00,369.61,142.63,75.72,94.99,58.27,-17.1,3
BLD-HQ-01,MAIN-METER-01,2025-07-29 11:00:00,365.51,151.83,71.52,94.7,55.06,-17.2,7
BLD-HQ-01,MAIN-METER-01,2025-07-29 11:15:00,361.42,147.36,73.8,93.66,53.55,-17.3,7
BLD-HQ-01,MAIN-METER-01,2025-07-29 11:30:00,357.05,140.88,71.06,91.79,55.18,-17.23,7
BLD-HQ-01,MAIN-METER-01,2025-07-29 11:45:00,352.69,135.25,70.24,88.17,52.29,-17.15,7
BLD-HQ-01,MAIN-METER-01,2025-07-29 12:00:00,348.32,135.32,67.2,82.55,54.16,-17.08,7
BLD-HQ-01,MAIN-METER-01,2025-07-29 12:15:00,343.96,139.33,72.41,86.7,48.11,-17.0,7
BLD-HQ-01,MAIN-METER-01,2025-07-29 12:30:00,337.3,134.72,68.36,87.24,52.22,-17.02,7
BLD-HQ-01,MAIN-METER-01,2025-07-29 12:45:00,330.65,138.29,66.17,80.64,51.6,-17.05,6
BLD-HQ-01,MAIN-METER-01,2025-07-29 13:00:00,324.0,131.93,62.69,85.08,48.33,-17.08,7
BLD-HQ-01,MAIN-METER-01,2025-07-29 13:15:00,317.35,129.51,62.54,82.33,44.42,-17.1,7
BLD-HQ-01,MAIN-METER-01,2025-07-29 13:30:00,310.62,124.98,60.99,78.7,47.09,-17.15,7
BLD-HQ-01,MAIN-METER-01,2025-07-29 13:45:00,303.89,123.85,60.88,74.75,45.36,-17.2,7
BLD-HQ-01,MAIN-METER-01,2025-07-29 14:00:00,297.16,115.48,57.46,74.63,44.13,-17.25,8
BLD-HQ-01,MAIN-METER-01,2025-07-29 14:15:00,290.43,118.92,60.64,69.92,42.9,-17.3,8
BLD-HQ-01,MAIN-METER-01,2025-07-29 14:30:00,284.35,104.75,55.04,69.88,40.77,-17.35,8
BLD-HQ-01,MAIN-METER-01,2025-07-29 14:45:00,278.26,113.96,53.13,69.15,41.71,-17.4,8
BLD-HQ-01,MAIN-METER-01,2025-07-29 15:00:00,272.18,111.88,55.47,66.48,40.57,-17.45,6
BLD-HQ-01,MAIN-METER-01,2025-07-29 15:15:00,266.09,112.05,49.79,68.66,37.9,-17.5,3
BLD-HQ-01,MAIN-METER-01,2025-07-29 15:30:00,262.02,102.2,49.18,66.23,39.87,-17.6,3
BLD-HQ-01,MAIN-METER-01,2025-07-29 15:45:00,257.94,105.64,52.52,68.5,37.9,-17.7,3
BLD-HQ-01,MAIN-METER-01,2025-07-29 16:00:00,253.86,95.76,50.14,65.74,37.84,-17.8,3
BLD-HQ-01,MAIN-METER-01,2025-07-29 16:15:00,249.79,100.4,50.81,62.19,36.34,-17.9,1
BLD-HQ-01,MAIN-METER-01,2025-07-29 16:30:00,246.88,101.3,49.11,62.35,37.28,-17.95,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 16:45:00,243.97,92.78,48.73,62.7,37.14,-18.0,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 17:00:00,241.06,96.78,47.43,58.89,36.28,-18.05,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 17:15:00,238.15,98.64,47.2,57.24,34.99,-18.1,1
BLD-HQ-01,MAIN-METER-01,2025-07-29 17:30:00,235.84,96.82,46.26,59.45,36.49,-18.2,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 17:45:00,233.53,93.03,48.62,59.71,36.21,-18.3,1
BLD-HQ-01,MAIN-METER-01,2025-07-29 18:00:00,231.22,87.75,46.08,59.18,33.21,-18.4,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 18:15:00,228.91,92.35,44.56,54.66,35.66,-18.5,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 18:30:00,227.78,94.41,46.7,57.24,34.21,-18.5,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 18:45:00,226.65,90.08,44.48,59.58,33.91,-18.5,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 19:00:00,225.51,89.29,45.73,54.06,33.8,-18.5,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 19:15:00,224.38,94.6,45.83,56.7,35.09,-18.5,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 19:30:00,224.41,87.32,43.99,56.3,34.37,-18.52,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 19:45:00,224.44,88.07,44.52,55.14,34.2,-18.55,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 20:00:00,224.47,90.61,45.15,57.96,34.64,-18.58,1
BLD-HQ-01,MAIN-METER-01,2025-07-29 20:15:00,224.5,84.27,43.84,57.7,33.59,-18.6,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 20:30:00,225.14,90.56,47.08,56.46,33.83,-18.58,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 20:45:00,225.79,90.26,46.42,55.09,34.04,-18.55,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 21:00:00,226.44,90.45,46.36,58.01,34.26,-18.52,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 21:15:00,227.08,92.91,48.42,55.86,34.19,-18.5,1
BLD-HQ-01,MAIN-METER-01,2025-07-29 21:30:00,229.08,90.49,45.92,58.15,36.06,-18.42,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 21:45:00,231.08,89.84,48.55,56.24,33.19,-18.35,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 22:00:00,233.07,89.69,47.22,58.6,34.01,-18.27,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 22:15:00,235.07,88.32,49.01,58.4,35.54,-18.2,1
BLD-HQ-01,MAIN-METER-01,2025-07-29 22:30:00,239.21,95.09,46.91,60.05,35.11,-18.1,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 22:45:00,243.34,97.32,47.83,56.94,36.55,-18.0,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 23:00:00,247.48,101.74,51.53,60.94,37.33,-17.9,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 23:15:00,251.61,105.52,49.75,60.81,37.66,-17.8,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 23:30:00,255.51,100.89,50.29,64.96,38.23,-17.55,0
BLD-HQ-01,MAIN-METER-01,2025-07-29 23:45:00,259.41,104.76,51.81,62.49,38.41,-17.3,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 00:00:00,263.3,106.41,52.76,68.3,40.8,-17.05,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 00:15:00,267.2,111.55,55.37,66.27,40.99,-16.8,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 00:30:00,269.87,108.72,53.61,65.72,40.76,-16.4,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 00:45:00,272.54,111.11,55.46,68.8,40.65,-16.0,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 01:00:00,275.2,116.14,54.91,68.12,40.08,-15.6,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 01:15:00,277.87,108.65,57.06,67.72,39.77,-15.2,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 01:30:00,279.16,112.68,56.65,70.07,41.09,-14.95,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 01:45:00,280.44,115.11,55.97,70.69,42.76,-14.7,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 02:00:00,281.73,113.26,57.38,69.73,42.88,-14.45,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 02:15:00,283.02,112.22,52.5,69.12,43.86,-14.2,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 02:30:00,283.75,111.94,57.52,70.91,44.69,-14.08,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 02:45:00,284.47,116.55,57.8,71.24,41.35,-13.95,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 03:00:00,285.2,111.32,54.65,69.98,40.53,-13.82,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 03:15:00,285.92,111.51,57.66,70.58,41.64,-13.7,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 03:30:00,285.65,118.18,59.83,72.01,42.36,-13.38,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 03:45:00,285.37,108.97,54.89,73.68,42.5,-13.05,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 04:00:00,285.1,106.81,52.48,70.35,42.49,-12.72,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 04:15:00,284.82,118.11,58.17,73.4,43.79,-12.4,1
BLD-HQ-01,MAIN-METER-01,2025-07-30 04:30:00,285.34,118.32,57.96,72.69,40.99,-12.12,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 04:45:00,285.86,113.48,60.77,73.16,45.54,-11.85,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 05:00:00,286.38,118.75,59.83,67.87,42.65,-11.58,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 05:15:00,286.9,111.26,56.91,71.71,42.87,-11.3,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 05:30:00,288.47,114.4,59.81,72.05,43.61,-11.02,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 05:45:00,290.03,116.01,56.92,74.08,41.84,-10.75,3
BLD-HQ-01,MAIN-METER-01,2025-07-30 06:00:00,291.6,115.31,60.76,76.07,43.22,-10.48,7
BLD-HQ-01,MAIN-METER-01,2025-07-30 06:15:00,293.17,120.87,56.26,71.07,44.7,-10.2,8
BLD-HQ-01,MAIN-METER-01,2025-07-30 06:30:00,294.67,123.78,59.21,71.93,46.35,-10.0,8
BLD-HQ-01,MAIN-METER-01,2025-07-30 06:45:00,296.18,113.96,59.04,74.52,44.13,-9.8,9
BLD-HQ-01,MAIN-METER-01,2025-07-30 07:00:00,297.68,117.6,58.87,72.89,45.99,-9.6,9
BLD-HQ-01,MAIN-METER-01,2025-07-30 07:15:00,299.18,119.28,62.96,73.76,45.87,-9.4,8
BLD-HQ-01,MAIN-METER-01,2025-07-30 07:30:00,299.59,116.57,62.3,74.97,45.68,-9.28,7
BLD-HQ-01,MAIN-METER-01,2025-07-30 07:45:00,300.0,110.86,60.11,76.99,45.78,-9.15,7
BLD-HQ-01,MAIN-METER-01,2025-07-30 08:00:00,300.4,120.91,62.08,74.05,43.97,-9.02,7
BLD-HQ-01,MAIN-METER-01,2025-07-30 08:15:00,300.81,119.09,61.01,75.21,43.73,-8.9,6
BLD-HQ-01,MAIN-METER-01,2025-07-30 08:30:00,299.1,118.11,60.76,73.47,43.0,-8.9,7
BLD-HQ-01,MAIN-METER-01,2025-07-30 08:45:00,297.39,121.59,61.36,70.9,44.02,-8.9,7
BLD-HQ-01,MAIN-METER-01,2025-07-30 09:00:00,295.68,120.64,62.0,75.62,45.64,-8.9,7
BLD-HQ-01,MAIN-METER-01,2025-07-30 09:15:00,293.97,122.23,58.92,77.04,44.67,-8.9,7
BLD-HQ-01,MAIN-METER-01,2025-07-30 09:30:00,290.43,116.9,57.12,74.6,44.62,-8.78,7
BLD-HQ-01,MAIN-METER-01,2025-07-30 09:45:00,286.9,109.77,61.31,71.85,44.56,-8.65,6
BLD-HQ-01,MAIN-METER-01,2025-07-30 10:00:00,283.36,115.35,54.69,66.4,41.03,-8.52,6
BLD-HQ-01,MAIN-METER-01,2025-07-30 10:15:00,279.82,111.32,54.97,70.6,42.04,-8.4,4
BLD-HQ-01,MAIN-METER-01,2025-07-30 10:30:00,278.02,110.93,57.47,64.63,40.72,-8.25,2
BLD-HQ-01,MAIN-METER-01,2025-07-30 10:45:00,276.22,110.28,56.09,69.95,41.13,-8.1,3
BLD-HQ-01,MAIN-METER-01,2025-07-30 11:00:00,274.42,108.29,52.87,67.69,40.82,-7.95,7
BLD-HQ-01,MAIN-METER-01,2025-07-30 11:15:00,272.62,105.2,59.18,68.33,40.3,-7.8,6
BLD-HQ-01,MAIN-METER-01,2025-07-30 11:30:00,270.37,109.02,52.63,67.59,40.2,-7.75,6
BLD-HQ-01,MAIN-METER-01,2025-07-30 11:45:00,268.12,113.1,56.01,65.54,41.77,-7.7,7
BLD-HQ-01,MAIN-METER-01,2025-07-30 12:00:00,265.87,106.92,57.08,66.01,39.33,-7.65,6
BLD-HQ-01,MAIN-METER-01,2025-07-30 12:15:00,263.61,108.4,54.63,62.28,39.72,-7.6,7
BLD-HQ-01,MAIN-METER-01,2025-07-30 12:30:00,259.04,109.32,52.54,63.45,39.15,-8.07,8
BLD-HQ-01,MAIN-METER-01,2025-07-30 12:45:00,254.48,98.56,52.58,63.4,38.68,-8.55,7
BLD-HQ-01,MAIN-METER-01,2025-07-30 13:00:00,249.91,99.67,50.99,61.93,38.88,-9.02,7
BLD-HQ-01,MAIN-METER-01,2025-07-30 13:15:00,245.34,99.5,49.63,61.96,36.68,-9.5,7
BLD-HQ-01,MAIN-METER-01,2025-07-30 13:30:00,240.11,99.42,47.92,60.11,35.19,-9.52,8
BLD-HQ-01,MAIN-METER-01,2025-07-30 13:45:00,234.88,90.62,46.97,59.78,35.72,-9.55,8
BLD-HQ-01,MAIN-METER-01,2025-07-30 14:00:00,229.65,90.27,45.29,58.69,33.6,-9.57,8
BLD-HQ-01,MAIN-METER-01,2025-07-30 14:15:00,224.42,93.1,45.23,53.33,33.64,-9.6,8
BLD-HQ-01,MAIN-METER-01,2025-07-30 14:30:00,219.77,86.16,45.39,55.9,33.08,-9.4,8
BLD-HQ-01,MAIN-METER-01,2025-07-30 14:45:00,215.11,86.88,44.35,51.08,32.73,-9.2,7
BLD-HQ-01,MAIN-METER-01,2025-07-30 15:00:00,210.45,82.87,44.18,55.89,31.17,-9.0,6
BLD-HQ-01,MAIN-METER-01,2025-07-30 15:15:00,205.8,87.99,41.18,48.0,31.79,-8.8,3
BLD-HQ-01,MAIN-METER-01,2025-07-30 15:30:00,202.27,81.27,40.44,49.08,29.54,-8.48,2
BLD-HQ-01,MAIN-METER-01,2025-07-30 15:45:00,198.75,78.87,40.99,47.1,27.91,-8.15,3
BLD-HQ-01,MAIN-METER-01,2025-07-30 16:00:00,195.22,79.7,37.3,48.62,29.88,-7.82,2
BLD-HQ-01,MAIN-METER-01,2025-07-30 16:15:00,191.7,72.34,38.47,45.4,28.82,-7.5,1
BLD-HQ-01,MAIN-METER-01,2025-07-30 16:30:00,189.47,74.86,37.26,47.79,29.17,-6.98,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 16:45:00,187.24,74.82,37.87,45.67,27.95,-6.45,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 17:00:00,185.02,75.55,38.01,44.76,27.93,-5.93,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 17:15:00,182.79,71.54,37.09,45.54,27.34,-5.4,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 17:30:00,181.18,69.52,35.84,48.47,28.12,-5.3,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 17:45:00,179.56,74.27,36.89,43.34,27.49,-5.2,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 18:00:00,177.95,73.7,34.75,44.14,26.03,-5.1,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 18:15:00,176.33,68.34,37.39,40.82,26.62,-5.0,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 18:30:00,175.73,69.57,36.27,44.27,28.08,-4.78,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 18:45:00,175.13,72.46,35.25,43.57,25.88,-4.55,1
BLD-HQ-01,MAIN-METER-01,2025-07-30 19:00:00,174.54,69.24,34.94,45.17,26.19,-4.32,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 19:15:00,173.94,68.52,34.83,42.75,25.98,-4.1,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 19:30:00,174.1,69.86,33.21,42.88,27.22,-4.82,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 19:45:00,174.27,71.06,35.59,41.55,26.0,-5.55,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 20:00:00,174.44,70.02,34.49,43.48,25.2,-6.28,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 20:15:00,174.6,67.26,35.95,42.62,25.28,-7.0,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 20:30:00,174.49,67.38,35.18,42.73,26.12,-7.3,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 20:45:00,174.37,71.18,34.25,41.01,24.76,-7.6,1
BLD-HQ-01,MAIN-METER-01,2025-07-30 21:00:00,174.26,69.88,34.13,46.16,25.85,-7.9,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 21:15:00,174.14,69.16,34.57,44.38,26.75,-8.2,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 21:30:00,176.4,69.74,34.03,43.18,26.34,-7.92,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 21:45:00,178.65,71.81,37.93,46.16,26.78,-7.65,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 22:00:00,180.9,69.06,35.33,45.52,27.37,-7.38,1
BLD-HQ-01,MAIN-METER-01,2025-07-30 22:15:00,183.16,79.82,35.84,49.4,28.39,-7.1,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 22:30:00,187.19,73.74,37.25,47.34,28.67,-6.85,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 22:45:00,191.21,79.8,38.38,49.6,28.9,-6.6,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 23:00:00,195.24,75.53,40.11,46.31,27.97,-6.35,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 23:15:00,199.27,79.5,38.94,48.84,29.76,-6.1,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 23:30:00,203.02,83.5,40.63,51.42,30.99,-6.22,0
BLD-HQ-01,MAIN-METER-01,2025-07-30 23:45:00,206.77,81.51,41.38,51.4,29.86,-6.35,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 00:00:00,210.52,84.81,41.62,53.75,31.08,-6.48,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 00:15:00,214.27,86.1,41.71,52.34,32.16,-6.6,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 00:30:00,217.12,86.67,44.36,52.38,33.31,-6.45,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 00:45:00,219.96,88.96,41.81,55.33,34.02,-6.3,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 01:00:00,222.81,89.56,45.41,53.92,32.7,-6.15,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 01:15:00,225.65,90.11,45.15,55.96,34.31,-6.0,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 01:30:00,228.37,92.44,46.4,56.62,35.34,-5.9,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 01:45:00,231.08,92.93,47.07,57.14,35.33,-5.8,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 02:00:00,233.79,96.58,45.73,53.75,34.07,-5.7,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 02:15:00,236.5,95.39,48.82,57.08,34.31,-5.6,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 02:30:00,238.88,93.84,47.34,57.73,35.52,-5.38,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 02:45:00,241.27,95.24,45.9,60.82,37.5,-5.15,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 03:00:00,243.65,104.57,47.51,61.27,37.67,-4.92,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 03:15:00,246.04,101.8,50.1,61.19,39.4,-4.7,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 03:30:00,247.98,97.87,49.97,61.2,36.92,-4.62,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 03:45:00,249.92,97.09,50.05,62.75,39.65,-4.55,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 04:00:00,251.87,99.17,50.6,64.82,37.11,-4.48,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 04:15:00,253.81,103.17,49.2,63.27,39.18,-4.4,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 04:30:00,255.55,100.5,47.35,69.05,38.05,-4.58,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 04:45:00,257.28,104.99,53.23,66.41,38.73,-4.75,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 05:00:00,259.02,104.1,54.14,64.66,39.61,-4.92,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 05:15:00,260.76,106.84,54.42,66.98,38.22,-5.1,0
BLD-HQ-01,MAIN-METER-01,2025-07-31 05:30:00,262.05,103.15,50.89,64.79,42.21,-4.9,1
BLD-HQ-01,MAIN-METER-01,2025-07-31 05:45:00,263.34,108.44,55.68,67.53,37.27,-4.7,4
BLD-HQ-01,MAIN-METER-01,2025-07-31 06:00:00,264.64,106.6,52.26,67.45,40.01,-4.5,6
BLD-HQ-01,MAIN-METER-01,2025-07-31 06:15:00,265.93,100.54,52.63,65.88,38.11,-4.3,8
BLD-HQ-01,MAIN-METER-01,2025-07-31 06:30:00,267.74,106.59,53.66,62.91,39.63,-4.47,8
BLD-HQ-01,MAIN-METER-01,2025-07-31 06:45:00,269.55,109.02,53.04,66.01,41.45,-4.65,8
BLD-HQ-01,MAIN-METER-01,2025-07-31 07:00:00,271.36,105.89,49.56,67.61,40.82,-4.82,8
BLD-HQ-01,MAIN-METER-01,2025-07-31 07:15:00,273.17,111.35,54.91,70.81,42.34,-5.0,8
BLD-HQ-01,MAIN-METER-01,2025-07-31 07:30:00,274.45,114.22,53.47,70.78,41.1,-5.42,7
BLD-HQ-01,MAIN-METER-01,2025-07-31 07:45:00,275.72,113.25,53.13,68.06,41.6,-5.85,7
BLD-HQ-01,MAIN-METER-01,2025-07-31 08:00:00,277.0,115.21,56.82,69.46,40.58,-6.28,7
BLD-HQ-01,MAIN-METER-01,2025-07-31 08:15:00,278.27,114.15,53.08,67.72,39.35,-6.7,7
BLD-HQ-01,MAIN-METER-01,2025-07-31 08:30:00,278.15,113.33,57.04,68.29,40.68,-6.8,7
BLD-HQ-01,MAIN-METER-01,2025-07-31 08:45:00,278.03,112.7,55.6,69.0,42.71,-6.9,7
BLD-HQ-01,MAIN-METER-01,2025-07-31 09:00:00,277.91,110.34,53.74,69.11,40.99,-7.0,7
BLD-HQ-01,MAIN-METER-01,2025-07-31 09:15:00,277.79,113.11,54.89,72.02,41.93,-7.1,8
BLD-HQ-01,MAIN-METER-01,2025-07-31 09:30:00,276.31,111.03,56.36,72.79,40.04,-7.62,6
BLD-HQ-01,MAIN-METER-01,2025-07-31 09:45:00,274.82,104.73,55.95,71.19,40.22,-8.15,6
BLD-HQ-01,MAIN-METER-01,2025-07-31 10:00:00,273.34,109.5,53.81,66.5,40.77,-8.67,6
BLD-HQ-01,MAIN-METER-01,2025-07-31 10:15:00,271.85,107.23,55.02,65.85,41.9,-9.2,4
BLD-HQ-01,MAIN-METER-01,2025-07-31 10:30:00,272.55,113.1,55.67,71.15,41.52,-9.35,2
BLD-HQ-01,MAIN-METER-01,2025-07-31 10:45:00,273.24,108.38,55.96,66.11,40.61,-9.5,2
BLD-HQ-01,MAIN-METER-01,2025-07-31 11:00:00,273.93,110.21,54.87,71.23,42.47,-9.65,6
