event_id,access_point_id,access_point_name,zone_id,risk_level,employee_id,timestamp,access_granted,is_anomaly,anomaly_type
EVT-0075950,AP-06,Loading Dock,,medium,EMP-0188,2026-07-01 16:31:50,True,False,
EVT-0045415,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0084,2026-07-01 16:31:53,True,False,
EVT-0075951,AP-06,Loading Dock,,medium,EMP-0137,2026-07-01 16:31:59,True,False,
EVT-0045410,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0035,2026-07-01 16:32:01,True,False,
EVT-0022639,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0104,2026-07-01 16:32:15,True,False,
EVT-0045414,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0163,2026-07-01 16:32:48,True,False,
EVT-0082131,AP-07,Emergency Exit - East,,medium,EMP-0154,2026-07-01 16:33:03,True,False,
EVT-0022638,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0010,2026-07-01 16:34:40,True,False,
EVT-0000062,AP-01,Main Entrance,ZN-06,low,EMP-0218,2026-07-01 16:37:24,True,False,
EVT-0000059,AP-01,Main Entrance,ZN-06,low,EMP-0019,2026-07-01 16:38:30,True,False,
EVT-0000060,AP-01,Main Entrance,ZN-06,low,EMP-0042,2026-07-01 16:38:43,True,False,
EVT-0082132,AP-07,Emergency Exit - East,,medium,EMP-0194,2026-07-01 16:38:52,True,False,
EVT-0000061,AP-01,Main Entrance,ZN-06,low,EMP-0124,2026-07-01 16:38:58,True,False,
EVT-0000063,AP-01,Main Entrance,ZN-06,low,EMP-0130,2026-07-01 16:39:54,True,False,
EVT-0022640,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0203,2026-07-01 16:39:56,True,False,
EVT-0069484,AP-05,Executive Wing Door,ZN-08,medium,EMP-0169,2026-07-01 16:40:57,True,False,
EVT-0045416,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0125,2026-07-01 16:41:15,True,False,
EVT-0045418,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0067,2026-07-01 16:41:47,True,False,
EVT-0022641,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0047,2026-07-01 16:41:54,True,False,
EVT-0045417,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0028,2026-07-01 16:42:17,False,False,
EVT-0000066,AP-01,Main Entrance,ZN-06,low,EMP-0161,2026-07-01 16:42:50,True,False,
EVT-0045419,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0115,2026-07-01 16:43:08,True,False,
EVT-0022642,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0079,2026-07-01 16:43:31,True,False,
EVT-0045420,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0049,2026-07-01 16:43:46,True,False,
EVT-0000065,AP-01,Main Entrance,ZN-06,low,EMP-0180,2026-07-01 16:44:05,True,False,
EVT-0000064,AP-01,Main Entrance,ZN-06,low,EMP-0218,2026-07-01 16:44:09,True,False,
EVT-0000067,AP-01,Main Entrance,ZN-06,low,EMP-0200,2026-07-01 16:44:41,True,False,
EVT-0075952,AP-06,Loading Dock,,medium,EMP-0110,2026-07-01 16:44:43,True,False,
EVT-0082133,AP-07,Emergency Exit - East,,medium,EMP-0071,2026-07-01 16:44:48,True,False,
EVT-0000069,AP-01,Main Entrance,ZN-06,low,EMP-0084,2026-07-01 16:45:34,True,False,
EVT-0000068,AP-01,Main Entrance,ZN-06,low,EMP-0077,2026-07-01 16:45:44,True,False,
EVT-0022644,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0092,2026-07-01 16:46:25,True,False,
EVT-0000070,AP-01,Main Entrance,ZN-06,low,EMP-0077,2026-07-01 16:46:28,True,False,
EVT-0045422,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0055,2026-07-01 16:48:10,True,False,
EVT-0022643,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0128,2026-07-01 16:48:31,True,False,
EVT-0045421,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0133,2026-07-01 16:49:06,True,False,
EVT-0022645,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0134,2026-07-01 16:49:50,True,False,
EVT-0000072,AP-01,Main Entrance,ZN-06,low,EMP-0153,2026-07-01 16:50:01,True,False,
EVT-0000073,AP-01,Main Entrance,ZN-06,low,EMP-0036,2026-07-01 16:50:44,True,False,
EVT-0069485,AP-05,Executive Wing Door,ZN-08,medium,EMP-0159,2026-07-01 16:50:50,True,False,
EVT-0082134,AP-07,Emergency Exit - East,,medium,EMP-0029,2026-07-01 16:52:14,True,False,
EVT-0045424,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0179,2026-07-01 16:53:26,True,False,
EVT-0045423,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0182,2026-07-01 16:54:21,True,False,
EVT-0000071,AP-01,Main Entrance,ZN-06,low,EMP-0085,2026-07-01 16:54:34,True,False,
EVT-0082135,AP-07,Emergency Exit - East,,medium,EMP-0219,2026-07-01 16:54:34,True,False,
EVT-0022652,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0136,2026-07-01 16:55:33,True,False,
EVT-0075953,AP-06,Loading Dock,,medium,EMP-0157,2026-07-01 16:55:36,True,False,
EVT-0000076,AP-01,Main Entrance,ZN-06,low,EMP-0057,2026-07-01 16:55:49,True,False,
EVT-0022650,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0219,2026-07-01 16:55:49,True,False,
EVT-0045426,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0158,2026-07-01 16:56:07,True,False,
EVT-0022651,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0056,2026-07-01 16:56:25,True,False,
EVT-0045425,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0181,2026-07-01 16:56:57,True,False,
EVT-0022646,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0186,2026-07-01 16:57:22,True,False,
EVT-0069486,AP-05,Executive Wing Door,ZN-08,medium,EMP-0110,2026-07-01 16:57:29,True,False,
EVT-0022647,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0096,2026-07-01 16:57:43,True,False,
EVT-0000074,AP-01,Main Entrance,ZN-06,low,EMP-0104,2026-07-01 16:57:52,True,False,
EVT-0022649,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0086,2026-07-01 16:58:44,True,False,
EVT-0000075,AP-01,Main Entrance,ZN-06,low,EMP-0207,2026-07-01 16:59:27,True,False,
EVT-0022648,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0025,2026-07-01 16:59:45,True,False,
EVT-0000078,AP-01,Main Entrance,ZN-06,low,EMP-0115,2026-07-01 17:01:37,True,False,
EVT-0000077,AP-01,Main Entrance,ZN-06,low,EMP-0034,2026-07-01 17:01:49,True,False,
EVT-0045428,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0027,2026-07-01 17:03:13,True,False,
EVT-0000079,AP-01,Main Entrance,ZN-06,low,EMP-0003,2026-07-01 17:03:41,True,False,
EVT-0075954,AP-06,Loading Dock,,medium,EMP-0126,2026-07-01 17:04:20,True,False,
EVT-0045427,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0150,2026-07-01 17:04:27,True,False,
EVT-0022654,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0209,2026-07-01 17:05:50,True,False,
EVT-0000080,AP-01,Main Entrance,ZN-06,low,EMP-0150,2026-07-01 17:06:53,True,False,
EVT-0000081,AP-01,Main Entrance,ZN-06,low,EMP-0011,2026-07-01 17:07:01,True,False,
EVT-0075955,AP-06,Loading Dock,,medium,EMP-0095,2026-07-01 17:08:03,True,False,
EVT-0022653,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0031,2026-07-01 17:09:47,True,False,
EVT-0000082,AP-01,Main Entrance,ZN-06,low,EMP-0125,2026-07-01 17:10:09,True,False,
EVT-0000083,AP-01,Main Entrance,ZN-06,low,EMP-0013,2026-07-01 17:10:16,True,False,
EVT-0045429,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0195,2026-07-01 17:11:20,True,False,
EVT-0075956,AP-06,Loading Dock,,medium,EMP-0168,2026-07-01 17:11:58,True,False,
EVT-0069487,AP-05,Executive Wing Door,ZN-08,medium,EMP-0002,2026-07-01 17:13:35,True,False,
EVT-0045430,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0130,2026-07-01 17:13:49,True,False,
EVT-0022655,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0078,2026-07-01 17:14:03,True,False,
EVT-0000084,AP-01,Main Entrance,ZN-06,low,EMP-0165,2026-07-01 17:14:07,True,False,
EVT-0045432,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0097,2026-07-01 17:14:50,True,False,
EVT-0045431,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0165,2026-07-01 17:14:53,True,False,
EVT-0045433,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0101,2026-07-01 17:15:23,True,False,
EVT-0045434,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0041,2026-07-01 17:15:45,True,False,
EVT-0075957,AP-06,Loading Dock,,medium,EMP-0207,2026-07-01 17:16:32,True,False,
EVT-0022657,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0119,2026-07-01 17:16:38,True,False,
EVT-0000087,AP-01,Main Entrance,ZN-06,low,EMP-0187,2026-07-01 17:18:01,True,False,
EVT-0000085,AP-01,Main Entrance,ZN-06,low,EMP-0037,2026-07-01 17:18:42,True,False,
EVT-0045435,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0175,2026-07-01 17:18:52,True,False,
EVT-0022656,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0002,2026-07-01 17:19:33,True,False,
EVT-0000086,AP-01,Main Entrance,ZN-06,low,EMP-0171,2026-07-01 17:19:34,True,False,
EVT-0045437,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0171,2026-07-01 17:20:49,True,False,
EVT-0045436,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0178,2026-07-01 17:21:19,True,False,
EVT-0045438,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0070,2026-07-01 17:21:23,True,False,
EVT-0000089,AP-01,Main Entrance,ZN-06,low,EMP-0216,2026-07-01 17:21:45,True,False,
EVT-0022658,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0016,2026-07-01 17:22:01,True,False,
EVT-0069488,AP-05,Executive Wing Door,ZN-08,medium,EMP-0204,2026-07-01 17:23:37,False,False,
EVT-0022659,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0160,2026-07-01 17:24:13,True,False,
EVT-0022660,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0114,2026-07-01 17:24:22,True,False,
EVT-0000088,AP-01,Main Entrance,ZN-06,low,EMP-0161,2026-07-01 17:24:29,True,False,
EVT-0000095,AP-01,Main Entrance,ZN-06,low,EMP-0134,2026-07-01 17:25:07,True,False,
EVT-0022666,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0220,2026-07-01 17:25:19,True,False,
EVT-0075959,AP-06,Loading Dock,,medium,EMP-0104,2026-07-01 17:25:21,True,False,
EVT-0022664,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0116,2026-07-01 17:25:29,True,False,
EVT-0000094,AP-01,Main Entrance,ZN-06,low,EMP-0130,2026-07-01 17:25:34,False,False,
EVT-0045440,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0127,2026-07-01 17:26:44,True,False,
EVT-0000093,AP-01,Main Entrance,ZN-06,low,EMP-0012,2026-07-01 17:26:55,True,False,
EVT-0022661,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0019,2026-07-01 17:27:16,True,False,
EVT-0082136,AP-07,Emergency Exit - East,,medium,EMP-0193,2026-07-01 17:27:34,True,False,
EVT-0022662,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0059,2026-07-01 17:27:50,True,False,
EVT-0045439,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0061,2026-07-01 17:27:58,True,False,
EVT-0022665,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0062,2026-07-01 17:28:05,True,False,
EVT-0000091,AP-01,Main Entrance,ZN-06,low,EMP-0201,2026-07-01 17:28:06,True,False,
EVT-0075958,AP-06,Loading Dock,,medium,EMP-0166,2026-07-01 17:28:26,True,False,
EVT-0000090,AP-01,Main Entrance,ZN-06,low,EMP-0136,2026-07-01 17:28:34,True,False,
EVT-0000092,AP-01,Main Entrance,ZN-06,low,EMP-0203,2026-07-01 17:28:41,True,False,
EVT-0022663,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0128,2026-07-01 17:28:41,True,False,
EVT-0068201,AP-04,Server Room Door,ZN-07,high,EMP-0172,2026-07-01 17:30:44,False,True,unauthorized_restricted_zone_access
EVT-0045441,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0147,2026-07-01 17:31:04,True,False,
EVT-0022667,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0002,2026-07-01 17:31:11,True,False,
EVT-0022668,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0192,2026-07-01 17:31:24,True,False,
EVT-0082139,AP-07,Emergency Exit - East,,medium,EMP-0013,2026-07-01 17:32:07,True,False,
EVT-0045443,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0075,2026-07-01 17:32:58,True,False,
EVT-0082138,AP-07,Emergency Exit - East,,medium,EMP-0117,2026-07-01 17:33:02,True,False,
EVT-0082137,AP-07,Emergency Exit - East,,medium,EMP-0094,2026-07-01 17:33:08,True,False,
EVT-0000096,AP-01,Main Entrance,ZN-06,low,EMP-0093,2026-07-01 17:33:09,True,False,
EVT-0045442,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0166,2026-07-01 17:34:18,True,False,
EVT-0045444,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0015,2026-07-01 17:34:25,True,False,
EVT-0075960,AP-06,Loading Dock,,medium,EMP-0195,2026-07-01 17:35:29,True,False,
EVT-0045445,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0203,2026-07-01 17:36:05,True,False,
EVT-0000097,AP-01,Main Entrance,ZN-06,low,EMP-0017,2026-07-01 17:37:16,True,False,
EVT-0000098,AP-01,Main Entrance,ZN-06,low,EMP-0070,2026-07-01 17:37:57,True,False,
EVT-0022670,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0094,2026-07-01 17:38:21,True,False,
EVT-0022669,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0032,2026-07-01 17:39:33,True,False,
EVT-0000099,AP-01,Main Entrance,ZN-06,low,EMP-0070,2026-07-01 17:40:10,True,False,
EVT-0045447,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0099,2026-07-01 17:40:44,True,False,
EVT-0022675,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0057,2026-07-01 17:40:45,True,False,
EVT-0000100,AP-01,Main Entrance,ZN-06,low,EMP-0209,2026-07-01 17:41:01,True,False,
EVT-0022674,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0103,2026-07-01 17:41:05,True,False,
EVT-0045449,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0069,2026-07-01 17:41:19,True,False,
EVT-0082140,AP-07,Emergency Exit - East,,medium,EMP-0156,2026-07-01 17:41:25,True,False,
EVT-0022673,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0049,2026-07-01 17:42:25,True,False,
EVT-0045448,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0206,2026-07-01 17:42:26,True,False,
EVT-0022671,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0011,2026-07-01 17:43:21,True,False,
EVT-0022672,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0174,2026-07-01 17:44:10,True,False,
EVT-0045446,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0014,2026-07-01 17:44:48,True,False,
EVT-0068202,AP-04,Server Room Door,ZN-07,high,EMP-0083,2026-07-01 17:45:44,False,True,unauthorized_restricted_zone_access
EVT-0045454,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0044,2026-07-01 17:46:47,True,False,
EVT-0000103,AP-01,Main Entrance,ZN-06,low,EMP-0037,2026-07-01 17:46:56,True,False,
EVT-0022677,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0009,2026-07-01 17:47:04,True,False,
EVT-0000106,AP-01,Main Entrance,ZN-06,low,EMP-0017,2026-07-01 17:47:07,True,False,
EVT-0045451,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0050,2026-07-01 17:47:29,True,False,
EVT-0000105,AP-01,Main Entrance,ZN-06,low,EMP-0095,2026-07-01 17:47:39,True,False,
EVT-0000101,AP-01,Main Entrance,ZN-06,low,EMP-0036,2026-07-01 17:47:48,True,False,
EVT-0000102,AP-01,Main Entrance,ZN-06,low,EMP-0110,2026-07-01 17:48:11,True,False,
EVT-0000104,AP-01,Main Entrance,ZN-06,low,EMP-0175,2026-07-01 17:48:47,True,False,
EVT-0045453,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0194,2026-07-01 17:48:47,True,False,
EVT-0045450,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0198,2026-07-01 17:49:02,True,False,
EVT-0022676,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0027,2026-07-01 17:49:11,True,False,
EVT-0075961,AP-06,Loading Dock,,medium,EMP-0064,2026-07-01 17:49:17,True,False,
EVT-0045452,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0063,2026-07-01 17:49:59,True,False,
EVT-0022679,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0035,2026-07-01 17:50:27,True,False,
EVT-0045458,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0179,2026-07-01 17:52:08,True,False,
EVT-0045455,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0214,2026-07-01 17:52:11,True,False,
EVT-0000107,AP-01,Main Entrance,ZN-06,low,EMP-0125,2026-07-01 17:52:55,True,False,
EVT-0022681,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0002,2026-07-01 17:53:07,True,False,
EVT-0022678,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0100,2026-07-01 17:53:08,True,False,
EVT-0000108,AP-01,Main Entrance,ZN-06,low,EMP-0057,2026-07-01 17:53:13,True,False,
EVT-0075962,AP-06,Loading Dock,,medium,EMP-0105,2026-07-01 17:53:35,True,False,
EVT-0000109,AP-01,Main Entrance,ZN-06,low,EMP-0192,2026-07-01 17:53:54,True,False,
EVT-0022680,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0206,2026-07-01 17:54:17,True,False,
EVT-0045456,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0138,2026-07-01 17:54:31,True,False,
EVT-0045457,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0183,2026-07-01 17:54:39,True,False,
EVT-0000110,AP-01,Main Entrance,ZN-06,low,EMP-0045,2026-07-01 17:54:52,False,True,repeated_denial
EVT-0045459,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0110,2026-07-01 17:55:21,True,False,
EVT-0022683,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0053,2026-07-01 17:55:34,True,False,
EVT-0000111,AP-01,Main Entrance,ZN-06,low,EMP-0045,2026-07-01 17:56:17,False,True,repeated_denial
EVT-0000112,AP-01,Main Entrance,ZN-06,low,EMP-0045,2026-07-01 17:56:22,False,True,repeated_denial
EVT-0022682,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0193,2026-07-01 17:56:23,True,False,
EVT-0082141,AP-07,Emergency Exit - East,,medium,EMP-0032,2026-07-01 17:56:43,True,False,
EVT-0045461,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0173,2026-07-01 17:56:45,True,False,
EVT-0022684,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0103,2026-07-01 17:57:42,True,False,
EVT-0069489,AP-05,Executive Wing Door,ZN-08,medium,EMP-0083,2026-07-01 17:58:30,True,False,
EVT-0045460,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0025,2026-07-01 17:59:02,True,False,
EVT-0075963,AP-06,Loading Dock,,medium,EMP-0083,2026-07-01 17:59:27,True,False,
EVT-0045462,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0075,2026-07-01 18:00:24,True,False,
EVT-0000113,AP-01,Main Entrance,ZN-06,low,EMP-0071,2026-07-01 18:00:50,True,False,
EVT-0069490,AP-05,Executive Wing Door,ZN-08,medium,EMP-0194,2026-07-01 18:01:11,True,False,
EVT-0022685,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0137,2026-07-01 18:02:17,True,False,
EVT-0045465,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0086,2026-07-01 18:02:20,True,False,
EVT-0022687,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0130,2026-07-01 18:03:46,True,False,
EVT-0045464,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0194,2026-07-01 18:03:54,True,False,
EVT-0022686,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0151,2026-07-01 18:04:14,True,False,
EVT-0022688,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0172,2026-07-01 18:04:14,True,False,
EVT-0045463,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0115,2026-07-01 18:04:49,True,False,
EVT-0000114,AP-01,Main Entrance,ZN-06,low,EMP-0144,2026-07-01 18:05:17,True,False,
EVT-0045466,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0043,2026-07-01 18:06:30,True,False,
EVT-0069491,AP-05,Executive Wing Door,ZN-08,medium,EMP-0001,2026-07-01 18:06:31,True,False,
EVT-0000115,AP-01,Main Entrance,ZN-06,low,EMP-0162,2026-07-01 18:07:09,True,False,
EVT-0075964,AP-06,Loading Dock,,medium,EMP-0218,2026-07-01 18:08:08,True,False,
EVT-0022689,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0114,2026-07-01 18:08:10,True,False,
EVT-0000116,AP-01,Main Entrance,ZN-06,low,EMP-0182,2026-07-01 18:09:06,True,False,
EVT-0045467,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0013,2026-07-01 18:09:57,True,False,
EVT-0045468,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0058,2026-07-01 18:10:05,True,False,
EVT-0022692,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0084,2026-07-01 18:10:27,True,False,
EVT-0045470,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0134,2026-07-01 18:11:10,True,False,
EVT-0022694,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0017,2026-07-01 18:11:21,True,False,
EVT-0022691,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0160,2026-07-01 18:12:13,True,False,
EVT-0045469,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0052,2026-07-01 18:13:55,True,False,
EVT-0022690,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0082,2026-07-01 18:14:18,True,False,
EVT-0022693,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0080,2026-07-01 18:14:19,True,False,
EVT-0075965,AP-06,Loading Dock,,medium,EMP-0163,2026-07-01 18:14:48,True,False,
EVT-0022695,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0132,2026-07-01 18:15:27,True,False,
EVT-0022696,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0096,2026-07-01 18:16:06,True,False,
EVT-0045473,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0188,2026-07-01 18:16:12,True,False,
EVT-0000118,AP-01,Main Entrance,ZN-06,low,EMP-0098,2026-07-01 18:16:14,True,False,
EVT-0045472,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0151,2026-07-01 18:16:20,True,False,
EVT-0069492,AP-05,Executive Wing Door,ZN-08,medium,EMP-0032,2026-07-01 18:16:50,True,False,
EVT-0082143,AP-07,Emergency Exit - East,,medium,EMP-0001,2026-07-01 18:17:10,True,False,
EVT-0000119,AP-01,Main Entrance,ZN-06,low,EMP-0006,2026-07-01 18:17:58,True,False,
EVT-0082142,AP-07,Emergency Exit - East,,medium,EMP-0220,2026-07-01 18:18:24,True,False,
EVT-0000117,AP-01,Main Entrance,ZN-06,low,EMP-0060,2026-07-01 18:18:35,True,False,
EVT-0045474,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0035,2026-07-01 18:19:10,True,False,
EVT-0045475,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0056,2026-07-01 18:19:27,True,False,
EVT-0045471,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0214,2026-07-01 18:19:59,True,False,
EVT-0022699,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0046,2026-07-01 18:20:19,True,False,
EVT-0075966,AP-06,Loading Dock,,medium,EMP-0095,2026-07-01 18:21:10,True,False,
EVT-0045478,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0045,2026-07-01 18:21:56,True,False,
EVT-0000123,AP-01,Main Entrance,ZN-06,low,EMP-0170,2026-07-01 18:22:30,True,False,
EVT-0000120,AP-01,Main Entrance,ZN-06,low,EMP-0183,2026-07-01 18:22:37,True,False,
EVT-0000122,AP-01,Main Entrance,ZN-06,low,EMP-0074,2026-07-01 18:22:43,True,False,
EVT-0075967,AP-06,Loading Dock,,medium,EMP-0067,2026-07-01 18:23:34,True,False,
EVT-0000121,AP-01,Main Entrance,ZN-06,low,EMP-0010,2026-07-01 18:23:52,True,False,
EVT-0022697,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0070,2026-07-01 18:24:00,True,False,
EVT-0045477,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0083,2026-07-01 18:24:15,True,False,
EVT-0022700,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0217,2026-07-01 18:24:36,True,False,
EVT-0022698,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0024,2026-07-01 18:24:44,True,False,
EVT-0045476,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0214,2026-07-01 18:24:53,True,False,
EVT-0075969,AP-06,Loading Dock,,medium,EMP-0085,2026-07-01 18:25:20,True,False,
EVT-0045479,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0161,2026-07-01 18:25:51,True,False,
EVT-0069493,AP-05,Executive Wing Door,ZN-08,medium,EMP-0111,2026-07-01 18:26:25,False,False,
EVT-0022701,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0036,2026-07-01 18:26:28,True,False,
EVT-0000125,AP-01,Main Entrance,ZN-06,low,EMP-0076,2026-07-01 18:26:44,True,False,
EVT-0075968,AP-06,Loading Dock,,medium,EMP-0060,2026-07-01 18:26:52,True,False,
EVT-0068203,AP-04,Server Room Door,ZN-07,high,EMP-0197,2026-07-01 18:27:29,False,True,unauthorized_restricted_zone_access
EVT-0000124,AP-01,Main Entrance,ZN-06,low,EMP-0080,2026-07-01 18:28:50,False,False,
EVT-0045481,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0046,2026-07-01 18:30:21,True,False,
EVT-0022702,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0114,2026-07-01 18:32:01,True,False,
EVT-0022703,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0110,2026-07-01 18:32:37,True,False,
